text,tags
Project_Orbit-SDD-2ET-Sales Order Processing with Non-Stock Material_V1.1_12122022.docx,['SDD']
Project_Orbit-SDD-BD3 - Sales Processing using Third-Party with Shipping Notification (YBAB)_V1.1_12092022.docx,['SDD']
Project_Orbit-SDD-BD9-Sell from Stock_Reversals_V1.0_02122022.docx,['SDD']
Project_Orbit-SDD-BD9-02-Sell from Stock_Interface_V1.2_12142022.docx,['SDD']
Project_Orbit-SDD-BD9-01-Sell from Stock_Manual_V1.1_12082022.docx,['SDD']
Project_Orbit-SDD-BDA-01-Free Sample Order with approval process_V1.1 12122022.docx,['SDD']
Project_Orbit-SDD-31Q-Sales Order Processing with Kit Material_V1.2_12142022.docx,['SDD']
Project_Orbit-SDD-BDD-01 - Customer request for a Return_V1.0 11292022.docx,['SDD']
Project_Orbit-SDD-BDK-01-Sales Processing using Third-Party without Shipping Notification_V1.0_11302022.docx,['SDD']
Project_Orbit-SDD-BDD-02-Replace Parts Orders Processing_V1.1 12122022.docx,['SDD']
Project_Orbit-SDD-BDH-Sales Order Processing with One time Customer_V1.1_12122022.docx,['SDD']
Project_Orbit-SDD-BKK - Sales Order Fulfillment Monitoring_V1.0 11302022.docx,['SDD']
Project_Orbit-SDD-BKN- Order to Cash Performance Monitoring_V1.0 11302022.docx,['SDD']
Project_Orbit-SDD-BKJ- Sales Order Processing with Customer Downpayment_V1.0_11302022.docx,['SDD']
Project_Orbit-SDD-BKA-Free Goods Processing_V1.1_12092022.docx,['SDD']
Project_Orbit-SDD-BKZ-01-Sales Order Processing with Collective Billing _V1.1 12122022.docx,['SDD']
Project_Orbit-SDD-BKZ-02-Invoice List _V1.1 12122022.docx,['SDD']
Project_Orbit-SDD-I9I-02-Quantity Contract_V1.0_11292022.docx,['SDD']
Project_Orbit-SDD-ZS2-Basic Functions-V.0 11292022.docx,['SDD']
Project_Orbit-SDD-ZS1-Enterprise Structure_V1.1 12062022.docx,['SDD']
Project_Orbit-SDD-1P9-Intercompany Stock Transfer _V1.0_11302022.docx,['SDD']
Project_Orbit-SDD-1GO-01-Cash Journal Posting.docx,['SDD']
Project_Orbit-SDD-2JB-01-SAP Fiori Analytical Apps for Accounts Payable Overview.docx,['SDD']
Project_Orbit-SDD-2PD-01-Master Set Up.docx,['SDD']
Project_Orbit-SDD-2PD-02-Schedule Run.docx,['SDD']
Project_Orbit-SDD-2PD-03-Monitor.docx,['SDD']
Project_Orbit-SDD-2JB-02-SAP Fiori Analytical Apps for Accounts Receivable Overview.docx,['SDD']
Project_Orbit-SDD-2VB-01-Purchase Order Accurals.docx,['SDD']
Project_Orbit-SDD-2QY-01-SAP Fiori Analytical Apps for Asset Accounting.docx,['SDD']
Project_Orbit-SDD-BEJ-01-Inventory Valuation year end closing.docx,['SDD']
Project_Orbit-SDD-BD6-01-Basic Credit Management.docx,['SDD']
Project_Orbit-SDD-BGC-01-SAP Fiori Analytical Apps for GL Accounting in Finance.docx,['SDD']
Project_Orbit-SDD-J54-01-Cost Repostings.docx,['SDD']
Project_Orbit-SDD-BFA-01-Basic Bank account Managment.docx,['SDD']
Project_Orbit-SDD-BEV-01-Transact.docx,['SDD']
Project_Orbit-SDD-BEV-02-Analyse.docx,['SDD']
Project_Orbit-SDD-J54-02-Cost Allocations.docx,['SDD']
Project_Orbit-SDD-1GO-01-Cash Journal Posting.docx,['SDD']
Project_Orbit-SDD-1GI-01-General Ledger Allocation.docx,['SDD']
Project_Orbit-SDD-2PD-01-Master Set Up.docx,['SDD']
Project_Orbit-SDD-2JB-01-SAP Fiori Analytical Apps for Accounts Payable Overview.docx,['SDD']
Project_Orbit-SDD-2PD-02-Schedule Run.docx,['SDD']
Project_Orbit-SDD-2JB-02-SAP Fiori Analytical Apps for Accounts Receivable Overview.docx,['SDD']
Project_Orbit-SDD-2PD-03-Monitor.docx,['SDD']
Project_Orbit-SDD-2QY-01-SAP Fiori Analytical Apps for Asset Accounting.docx,['SDD']
Project_Orbit-SDD-2VB-01-Purchase Order Accurals.docx,['SDD']
Project_Orbit-SDD-BD6-01-Basic Credit Management.docx,['SDD']
Project_Orbit-SDD-BEV-01-Transact.docx,['SDD']
Project_Orbit-SDD-BEJ-01-Inventory Valuation year end closing.docx,['SDD']
Project_Orbit-SDD-BEV-02-Analyse.docx,['SDD']
Project_Orbit-SDD-BGC-01-SAP Fiori Analytical Apps for GL Accounting in Finance.docx,['SDD']
Project_Orbit-SDD-J54-01-Cost Repostings.docx,['SDD']
Project_Orbit-SDD-BFA-01-Basic Bank account Managment.docx,['SDD']
Project_Orbit-SDD-J54-02-Cost Allocations.docx,['SDD']
Project_Orbit-EWM-SDD-1FS-01 Inbound Process from supplier _V1.0 11292022.docx,['SDD']
Project_Orbit-EWM_SDD-ZW1-01 EWM Warehouse Structure_V1.0 11142022.docx,['SDD']
Project_Orbit-EWM-SDD-1FU-01 Stock Migration_V1.0 11162022.docx,['SDD']
Project_Orbit-EWM-SDD-1FS-02 Inbound from other Plant (Intra - Company and Inter - Company)_V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FS-03 Receiving of Sub Contracting _V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-01 Adhoc Warehouse Internal Transfers  _V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-02 Physical Inventory in Warehouse _V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-04 Transfer between IM to EWM location(Same Plant)_V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-05 Transfer between EWM to IM location(Same Plant)_V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-03 Bin Blocking and Unblocking_V1.0 11292022.docx,['SDD']
Project_Orbit-EWM-SDD-3BU-01 Warehouse Posting Changes _V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1G0-01 Scrapping in Warehouse _V1.0 12012022.docx,['SDD']
Project_Orbit-EWM-SDD-1G2-02 Outbound to other Plant (Intra - Company and Inter - Company)_V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1G0-02 Transfer of stock between different plant without STO document_V1.0 12012022.docx,['SDD']
Project_Orbit-EWM-SDD-1G2-01 Basic Warehouse Outbound Processing to Customer _V1.0 11302022.docx,['SDD']
Project_Orbit-EWM-SDD-1G2-03 Issue of Sub Contracting _V1.0 12012022.docx,['SDD']
Project_Orbit-EWM-SDD-ZW2-02 Storage Bin Master_V1.0 11182022.docx,['SDD']
Project_Orbit-EWM-SDD-BGG-01 SAP Fiori Apps for Inventory and Warehouse_V1.0 11152022.docx,['SDD']
Project_Orbit-EWM-SDD-ZW2-01 Product Master Data_V1.0 11182022.docx,['SDD']
Project_Orbit-EWM-SDD-ZW2-03 EWM RF Settings_V1.0 11182022.docx,['SDD']
Project_Orbit-EWM-SDD-ZW3-02  Supplier Return _V1.0 11302022.docx,['SDD']
Project_Orbit-EWM-SDD-ZW3-01 Customer Returns _V1.0 11292022.docx,['SDD']
Project_Orbit-EWM-SDD-1FS-03 Receiving of Sub Contracting _V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FS-01 Inbound Process from supplier _V1.0 11292022.docx,['SDD']
Project_Orbit-EWM_SDD-ZW1-01 EWM Warehouse Structure_V1.0 11142022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-02 Physical Inventory in Warehouse _V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-01 Adhoc Warehouse Internal Transfers  _V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-03 Bin Blocking and Unblocking_V1.0 11292022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-04 Transfer between IM to EWM location(Same Plant)_V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FU-01 Stock Migration_V1.0 11162022.docx,['SDD']
Project_Orbit-EWM-SDD-1FS-02 Inbound from other Plant (Intra - Company and Inter - Company)_V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1FW-05 Transfer between EWM to IM location(Same Plant)_V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1G0-01 Scrapping in Warehouse _V1.0 12012022.docx,['SDD']
Project_Orbit-EWM-SDD-BGG-01 SAP Fiori Apps for Inventory and Warehouse_V1.0 11152022.docx,['SDD']
Project_Orbit-EWM-SDD-1G2-02 Outbound to other Plant (Intra - Company and Inter - Company)_V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1G2-01 Basic Warehouse Outbound Processing to Customer _V1.0 11302022.docx,['SDD']
Project_Orbit-EWM-SDD-ZW2-03 EWM RF Settings_V1.0 11182022.docx,['SDD']
Project_Orbit-EWM-SDD-ZW2-01 Product Master Data_V1.0 11182022.docx,['SDD']
Project_Orbit-EWM-SDD-1G2-03 Issue of Sub Contracting _V1.0 12012022.docx,['SDD']
Project_Orbit-EWM-SDD-3BU-01 Warehouse Posting Changes _V1.0 12022022.docx,['SDD']
Project_Orbit-EWM-SDD-1G0-02 Transfer of stock between different plant without STO document_V1.0 12012022.docx,['SDD']
Project_Orbit-EWM-SDD-ZW2-02 Storage Bin Master_V1.0 11182022.docx,['SDD']
Project_Orbit-SDD-SL4-01-Supplier evaluation_V1.0 12.02.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-03-Service master record_V1.0 11.21.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-04-Source list_V1.0 11.21.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-01-Material Master data_V1.1 12.14.2022.docx,['SDD']
Project_Orbit-SDD-ZM1-01-Organisation Stucture_V1.0 11.24.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-02-Business partner Vendor data_V1.1 12.14.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-05-Purchasing Info record_V1.0 11.21.2022.docx,['SDD']
Project_Orbit-SDD-ZM3-01-MRP Forecast based planning_V1.0 12.01.2022.docx,['SDD']
Project_Orbit-SDD-ZM4-01-Intra STO_V1.0 11.28.2022.docx,['SDD']
Project_Orbit-SDD-ZM4-02-Inter STO_V1.0 11.28.2022.docx,['SDD']
Project_Orbit-SDD-1JI-01-Real-Time Reporting and Monitoring for Procurement_V1.0 11.23.2022.docx,['SDD']
Project_Orbit-SDD-1XF-01-Request for Quotation & Vendor selection_V1.0 11.28.2022.docx,['SDD']
Project_Orbit-SDD-BMC-0208-Core Inventory management_V1.0 11.28.2022.docx,['SDD']
Project_Orbit-SDD-2TX-01-Direct procurement with Inbound delivery_V1.0 11.22.2022.docx,['SDD']
Project_Orbit-SDD-4LU-01-Physical Inventory Cycle counting_V1.0 11.29.2022.docx,['SDD']
Project_Orbit-SDD-22Z-01-Procurement of external services_V1.0 11.23.2022.docx,['SDD']
Project_Orbit-SDD-BMD-01-02-Contract_V1.0 11.24.2022.docx,['SDD']
Project_Orbit-SDD-BMK-01-Return to supplier with return PO_V1.0 11.24.2022.docx,['SDD']
Project_Orbit-SDD-BMK-02-Return to supplier with return mvt_V1.0 11.24.2022.docx,['SDD']
Project_Orbit-SDD-BMR-01-Scheduling agreements in purchasing_V1.0 11.23.2022.docx,['SDD']
Project_Orbit-SDD-BMY-01-Subcontracting process_V1.0 11.23.2022.docx,['SDD']
Project_Orbit-SDD-J45-01-Domestic purchase of stock_V1.1 12.14.2022.docx,['SDD']
Project_Orbit-SDD-BNX-01-Consumable purchasing_V1.0 11.22.2022.docx,['SDD']
Project_Orbit-SDD-J45-03-Asset purchasing_V1.0 11.22.2022.docx,['SDD']
Project_Orbit-SDD-SL4-01-Supplier evaluation_V1.0 12.02.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-01-Material Master data_V1.1 12.14.2022.docx,['SDD']
Project_Orbit-SDD-J45-04-Framework_limit_blanket_order_V1.0 11.22.2022.docx,['SDD']
Project_Orbit-SDD-J45-02-Import purchase of stock-Variant 2- General import cycle_V1.0 12.14.2022.docx,['SDD']
Project_Orbit-SDD-ZM1-01-Organisation Stucture_V1.0 11.24.2022.docx,['SDD']
Project_Orbit-SDD-J45-02-Import purchase of stock-Variant 1- Warehouse order_V1.1 12.14.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-03-Service master record_V1.0 11.21.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-05-Purchasing Info record_V1.0 11.21.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-02-Business partner Vendor data_V1.1 12.14.2022.docx,['SDD']
Project_Orbit-SDD-ZM2-04-Source list_V1.0 11.21.2022.docx,['SDD']
Project_Orbit-SDD-ZM4-02-Inter STO_V1.0 11.28.2022.docx,['SDD']
Project_Orbit-SDD-ZM3-01-MRP Forecast based planning_V1.0 12.01.2022.docx,['SDD']
Project_Orbit-SDD-ZM4-01-Intra STO_V1.0 11.28.2022.docx,['SDD']
Project Orbit SAP FRS_Enhancement - ECAT.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface - ECAT Product master.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 846 CastleGate Inventory updation.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 850 PO to Vendor.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 810 Vendor Invoice.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Form - Purchase order.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 855 Vendor PO acknowledgement.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 856 ASN from Vendor.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 945 CastleGate Plant to Plant transfer details.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface ANSI 300 Booking.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface ANSI 304 Bill of lading.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZMAP.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface ANSI 310 Shipping Invoice.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface Arrival notice.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - Linon and Castlegate system Stock comparison (2).docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface Tracking information.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZMD06.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZFORECASTS.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZMRP.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZMSSR.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZPIRS.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZPURREQS.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Enhancement - ECAT.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface - ECAT Product master.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 846 CastleGate Inventory updation.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Form - Purchase order.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 810 Vendor Invoice.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 850 PO to Vendor.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 855 Vendor PO acknowledgement.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 856 ASN from Vendor.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface 945 CastleGate Plant to Plant transfer details.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface ANSI 300 Booking.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface Arrival notice.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - Linon and Castlegate system Stock comparison (2).docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface ANSI 310 Shipping Invoice.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZFORECASTS.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface ANSI 304 Bill of lading.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Interface Tracking information.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZMAP.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZMD06.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZMRP.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZMSSR.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZPIRS.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZPURREQS.docx,"['FRS', 'WRICEF']"
Project Orbit SAP FRS_Report - ZMSSR.docx,"['FRS', 'WRICEF']"
Project Orbit -FRS-BL-SD-018-Order Confirmation Form_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-019-Packing List Form_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-022-Invoice Form_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-021-Bill of Lading Form_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-023-Proforma Invoice Form_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-020-Master Bill Of Lading Form_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-024-Commercial Billing Form_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-025-Plant Determination_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-026-No Delivery creation without Partner Function_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-027-Sales Order Block for Paymentric Approval_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-032-Sending Order Details-ORDRSP 855_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-029-Order Creation EDI 850_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-031-Delivery Creation for Castlegate Plant-ZCONS_945_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-030-Castlegate Update & Cancel_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-033-Sending Delivery Details -DESADV 856_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-028-Free Sample Order - Net Price_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-034-Multiple Deliveries to One Location-SHPADV 856_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-036-Order Confirmation- CIT_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-035-Sending Invoice Details-INVOIC 810 _V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-037-ZINVENTORY EDI_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-039-Address Validation Customer_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-040-Order Creation EDI from ECAT_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-043-Send Customer data to ECAT_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-038-CIT Response_V1.0_12152022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-041-Send Invoice data to ECAT_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-042-Send all Order data to ECAT_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit -FRS-BL-SD-044-Send Product data to ECAT_V1.0_12142022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-002-ZMANIFEST_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-001-ZDELPRICE_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-003-ZDOCS_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-005-ZVA05_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-007-ZCARR_UPD_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-009-ZINVMAIL_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-008-ZSDRQ_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-006-ZVA06_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-004-ZDOCS2_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-011-Z846 & Z846_2_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-010-ZSREPS_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-012-ZATS_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-013-ZSORDERS_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-017-ZDOCS_PR_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit SAP FRS_BL-SD-014-ZMDXREF_V1.0_12122022.docx,"['FRS', 'SD', 'WRICEF']"
Project_Orbit-EWM_SDD-ZW1-01 EWM Warehouse Structure_V1.0 11142022.docx,['SDD']
Project_Orbit-SDD-ZM1-01-Organisation Stucture_V1.0 11.24.2022.docx,['SDD']
Project_Orbit-SDD-ZS1-Enterprise Structure_V1.1 12062022.docx,['SDD']
Project_Orbit-SDD-J62-05-Reporting_V1.0.docx,['SDD']
Project_Orbit-SDD-J62-03-Value Corrections_V1.0.docx,['SDD']
Project_Orbit-SDD-J62-06-Year End Closing_V1.0.docx,['SDD']
Project_Orbit-SDD-ZF1-01-Organization Structure_V1.0.docx,['SDD']
Project_Orbit-SDD-J62-02-Acquisition and Retirement Postings_V1.0.docx,['SDD']
Project_Orbit-SDD-J62-04-Periodic processing_V1.0.docx,['SDD']
Project_Orbit-SDD-1HB-01-Upload Planned Data_V1.0.docx,['SDD']
Project_Orbit-SDD-2QL-03-Check Results_V1.0.docx,['SDD']
Project_Orbit-SDD-2QL-02-Run Cycles_V1.0.docx,['SDD']
Project_Orbit-SDD-2QL-01-Plan Data upload_V1.0.docx,['SDD']
Project Orbit_FRS_BL-EWM-003_Print UPS label for UPS Carrier Shipments_V1.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit_FRS_BL-EWM-002_Print Standard label for FTL and LTL_V1.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit_FRS_BL-EWM-004_Print FedEx label for FedEx Carrier Shipments_V1.docx,"['FRS', 'SD', 'WRICEF']"
Project Orbit_FRS_BL-EWM-001_Print UCC128 label for FTL and LTL_V1.docx,"['FRS', 'SD', 'WRICEF']"
Project_Orbit-SDD-J62-01-Master Set Up_V1.0.docx,['SDD']
Project_Orbit-SDD-J60-01-Master Setup_V1.0.docx,['SDD']
Project_Orbit-SDD-J60-02-Invoice Booking Without PO_V1.0.docx,['SDD']
Project_Orbit-SDD-J60-03-Invoice Booking With PO_V1.0.docx,['SDD']
Project_Orbit-SDD-J60-04-Payment Preparation_V1.0.docx,['SDD']
Project_Orbit-SDD-J60-05-Reporting_V1.0.docx,['SDD']
Project_Orbit-SDD-J59-04-Periodic Processing _V1.0.docx,['SDD']
Project_Orbit-SDD-J59-05-Reports_V1.0.docx,['SDD']
Project_Orbit-SDD-J59-01-Master Setup_V1.0.docx,['SDD']
Project_Orbit-SDD-J59-02-FI only Invoice Postings _V1.0.docx,['SDD']
Project_Orbit-SDD-J59-03-Open Item Management_V1.0.docx,['SDD']
Project_Orbit-SDD-J58-01-Master_Setup_V1.0.docx,['SDD']
Project_Orbit-SDD-J58-05-Month end closing_V1.0.docx,['SDD']
Project_Orbit-SDD-J58-02-Journal Postings_V1.0.docx,['SDD']
Project_Orbit-SDD-J58-04-Open Item Management_V1.0.docx,['SDD']
Project_Orbit-SDD-J58-03-Recurring Entries_V1.0.docx,['SDD']
Project_Orbit-SDD-J58-07-Reporting_V1.0.docx,['SDD']
Project_Orbit-SDD-J58-06-Year end closing_V1.0.docx,['SDD']
Project_Orbit-SDD-ZF1-01-Organization Structure_V1.0.docx,['SDD']
Project Orbit SAP FRS_FI_CIT CREDIT RELEASE_V1.0_15122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_CIT COLLECTIONS INTERFACE_V1.0_15122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_CIT COLLECTIONS PROCESSING_V1.0_16122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_CHECK PRINTING_V1.0_16122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_CONCUR_V1.0_15122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_CUSTOMER ACCOUNT STATEMENT_V1.0_16122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_POSITIVEPAY_V1.0_15122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_PAYMENT ADVICE_V1.0_16122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_SPREADSHEETSERVER_V1.0_15122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_SUPPLIER INVOICE EDI_V1.0_15122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_1099 Forms_V1.0_16122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project Orbit SAP FRS_FI_PAYMETRICS ADDON_V1.0_22122022.docx,"['FRS', 'SD', 'WRICEF', 'FI']"
Project_Orbit-SDD-ZM2-04-Source list_V1.0 11.21.2022.docx,['SDD']
